id,format,path,topic,language_mode,body_word_count,rare_english,rare_arabic,unique_marker,size_bytes,sha256
387,txt,txt/sample-0387-general-administration-english.txt,general-administration,english,200,crepuscular,التغاير,wathiqrare0387,1824,81013ca7ed9f01d6cf2acfe927c0d65fcea6ca73158bf6c968a7d64daf37cbff
388,txt,txt/sample-0388-asset-management-arabic.txt,asset-management,arabic,200,psithurism,التماثل,wathiqrare0388,2266,32331d96746bdcc653693ba69024eb210f5a291f33db5f3d575f5e5c490370ec
389,txt,txt/sample-0389-records-management-mixed.txt,records-management,mixed,200,ultracrepidarian,المضاهاة,wathiqrare0389,2040,81bcd09db6982b8eb7cfe4dbd33b74f3fdc58cd882e9c6d39c4ec862bc0d1e88
390,txt,txt/sample-0390-project-management-english.txt,project-management,english,200,palimpsest,الاستيثاق,wathiqrare0390,1839,022c224a7051f12df918081fecbf79c8fcefc80083e2982d5f4aad0a01992d61
391,txt,txt/sample-0391-information-technology-arabic.txt,information-technology,arabic,200,quincunx,الاستعصاء,wathiqrare0391,2433,47552617ed9880d3d2994524236c7ba11a712bb3472a96c434040cbb4f4fdf53
392,txt,txt/sample-0392-procurement-mixed.txt,procurement,mixed,200,zeugma,التبويب,wathiqrare0392,2143,443598f683d3d8231968874920aaf7cf4c697105e690b54ac2acb148bda9f3b1
393,txt,txt/sample-0393-finance-english.txt,finance,english,200,syzygy,الاستدامة,wathiqrare0393,1880,bc62f7832736eee8860329cce2bd6d5c2065b7e9d25dd27c77e3ab9cdf4b8de9
394,txt,txt/sample-0394-human-resources-arabic.txt,human-resources,arabic,200,susurrus,الاستدلال,wathiqrare0394,2394,5b194cde1150effa5d201873e748ab623c99c8e5e3497b06505720ee46d8813e
395,txt,txt/sample-0395-general-administration-mixed.txt,general-administration,mixed,200,velleity,الاستقراء,wathiqrare0395,2060,891d71631157f804dc012ff9ba39b20c20acfdf181379ece649de36e27de77e0
396,txt,txt/sample-0396-asset-management-english.txt,asset-management,english,200,anfractuous,الاستدراك,wathiqrare0396,1773,bae3ab9e38056e07f08b507c70502108aec7930b9de886df6161fe3d4a05b914
397,txt,txt/sample-0397-records-management-arabic.txt,records-management,arabic,200,crepuscular,التغاير,wathiqrare0397,2287,9dafeca0aaad5267af9190d03586d52803d0d1c9202b4b88345869f51f965add
398,txt,txt/sample-0398-project-management-mixed.txt,project-management,mixed,200,psithurism,التماثل,wathiqrare0398,2010,5103f707eecdf1c25a185622773ceefc7989c7e4883e2323494ea88fd644af4d
399,txt,txt/sample-0399-information-technology-english.txt,information-technology,english,200,ultracrepidarian,المضاهاة,wathiqrare0399,1994,6d5f0de86ecb0c679cc2c6ae08d47d1e4c57094e4f647cbb13526544efe74724
400,txt,txt/sample-0400-procurement-arabic.txt,procurement,arabic,200,palimpsest,الاستيثاق,wathiqrare0400,2474,0d6aafe1fa129fa734e106f91ca2c200969d73c65b7ad57c037f10ac68e33a6f
401,txt,txt/sample-0401-finance-mixed.txt,finance,mixed,200,quincunx,الاستعصاء,wathiqrare0401,2146,ce542e818ae8b243050c6bec6f50b4b0516946e61f81e238e7b8febed6d62d20
402,txt,txt/sample-0402-human-resources-english.txt,human-resources,english,200,zeugma,التبويب,wathiqrare0402,1906,673e2b0cb7c5c065f1b3c5f4a4118c0e719df18fc04d951774568dc1a6469d91
403,txt,txt/sample-0403-general-administration-arabic.txt,general-administration,arabic,200,syzygy,الاستدامة,wathiqrare0403,2420,4f4b8800d390c4e97a7205d6fb0dbe3a4bedd948ed96d855b07b5c8e89b2cfa9
404,txt,txt/sample-0404-asset-management-mixed.txt,asset-management,mixed,200,susurrus,الاستدلال,wathiqrare0404,2059,931a278395b11aec9e50b36e9ef11a2894cbd3ce8acd83821e4e151dec2c2a6e
405,txt,txt/sample-0405-records-management-english.txt,records-management,english,200,velleity,الاستقراء,wathiqrare0405,1825,ce76e317396a1d03bf4e718210943f41bce5525f7abeb9a0d8ac9c0ed2bbfe49
406,txt,txt/sample-0406-project-management-arabic.txt,project-management,arabic,200,anfractuous,الاستدراك,wathiqrare0406,2354,08abd58e7c2eea477dd8e8c0ac3cbbccb140f811100a5fbfdf137888d47f2a2a
407,txt,txt/sample-0407-information-technology-mixed.txt,information-technology,mixed,200,crepuscular,التغاير,wathiqrare0407,2165,cf586b440c88a2daa5555855e59555b83cf857d1a7fa5adfcc79db1dc6264279
408,txt,txt/sample-0408-procurement-english.txt,procurement,english,200,psithurism,التماثل,wathiqrare0408,2010,643163d783381157f36c17d836fbde382b922f948df2f3a07ccdb9b51667eaeb
409,txt,txt/sample-0409-finance-arabic.txt,finance,arabic,200,ultracrepidarian,المضاهاة,wathiqrare0409,2345,fe060bb73df3fffd6954bd7c81ebf8fbb6ecda4f036cc4c0921156a06c8ea292
410,txt,txt/sample-0410-human-resources-mixed.txt,human-resources,mixed,200,palimpsest,الاستيثاق,wathiqrare0410,2115,87ec25f1276c720e3c4326f9badf31c43b376b95dba577034fee78e2afaa953c
411,txt,txt/sample-0411-general-administration-english.txt,general-administration,english,200,quincunx,الاستعصاء,wathiqrare0411,1812,ab89d8dad7a91abf84c4a3588a838e736f48dc6eb847f72c6109e93e9b44321b
412,txt,txt/sample-0412-asset-management-arabic.txt,asset-management,arabic,200,zeugma,التبويب,wathiqrare0412,2264,bdbd1dee47e65b9d9441dd0cad880a407eeaf325fce46f7a658cceef16f68188
413,txt,txt/sample-0413-records-management-mixed.txt,records-management,mixed,200,syzygy,الاستدامة,wathiqrare0413,2032,adab0e52771d4103e1423e125d5da1c7fcf6c96e49379419f72cc06da99670cc
414,txt,txt/sample-0414-project-management-english.txt,project-management,english,200,susurrus,الاستدلال,wathiqrare0414,1900,3936dcf1a741578f8f740c1c6cabc143f735ad5b9d83a967a818501113dac370
415,txt,txt/sample-0415-information-technology-arabic.txt,information-technology,arabic,200,velleity,الاستقراء,wathiqrare0415,2475,ba7b63b28b6b569429e837c4260905b2d60ede8bc02fa513c4811085e333f4c1
416,txt,txt/sample-0416-procurement-mixed.txt,procurement,mixed,200,anfractuous,الاستدراك,wathiqrare0416,2152,066d0b2ddc4bd46b6fb4569536085a2b53d4c46ad50d7e4754dcae9841f6486a
417,txt,txt/sample-0417-finance-english.txt,finance,english,200,crepuscular,التغاير,wathiqrare0417,1886,46c364c03d029d283f19a19a4ff1a810ee5ba1bd790a73022ac6da09ac1cbf0d
418,txt,txt/sample-0418-human-resources-arabic.txt,human-resources,arabic,200,psithurism,التماثل,wathiqrare0418,2368,4f7c8a0b84a3df714edf0412033eec9fda2b2f470e8f904880e89856d61724c3
419,txt,txt/sample-0419-general-administration-mixed.txt,general-administration,mixed,200,ultracrepidarian,المضاهاة,wathiqrare0419,2066,b92f9cca3f47800aa4d3363218850273cd7b07dd32f8354fbd2de36a6e18bf59
420,txt,txt/sample-0420-asset-management-english.txt,asset-management,english,200,palimpsest,الاستيثاق,wathiqrare0420,1760,35a66e05bbaa2ee1d102ca0dc37ca252dc75d96462905a472a045a95f4e47518
421,txt,txt/sample-0421-records-management-arabic.txt,records-management,arabic,200,quincunx,الاستعصاء,wathiqrare0421,2252,b12b3cba82804a569a3d532dd7ebc2b9c89ce3d7f2a81e14ccf3d3aec4b5508b
422,txt,txt/sample-0422-project-management-mixed.txt,project-management,mixed,200,zeugma,التبويب,wathiqrare0422,2006,e1d5d45b4f3abfcfb1a1153229ecc740ca0971997c460bd6cd69d61906b7f27a
423,txt,txt/sample-0423-information-technology-english.txt,information-technology,english,200,syzygy,الاستدامة,wathiqrare0423,1978,299b4ae8ccb9ede449dbe3a087437ff2395434b3456f3d8f829806dabe9adb93
424,txt,txt/sample-0424-procurement-arabic.txt,procurement,arabic,200,susurrus,الاستدلال,wathiqrare0424,2428,e1300443e92c94031dd0458622a05eb73998462660ec3f4bf79033fe45bc0a93
425,txt,txt/sample-0425-finance-mixed.txt,finance,mixed,200,velleity,الاستقراء,wathiqrare0425,2146,72fc9fe4d6f94ed4fdb7f001f9458c7a56d03e34be58e30d05ae279b13fba14f
426,txt,txt/sample-0426-human-resources-english.txt,human-resources,english,200,anfractuous,الاستدراك,wathiqrare0426,1928,246a82d10548c976108436da751adbd2df2f6b4561fbe3394f348cf195527bc0
427,txt,txt/sample-0427-general-administration-arabic.txt,general-administration,arabic,200,crepuscular,التغاير,wathiqrare0427,2429,a42644e9fc2be12678005d45a6311849e978cadae064e00d2344ad8ea665fabb
428,txt,txt/sample-0428-asset-management-mixed.txt,asset-management,mixed,200,psithurism,التماثل,wathiqrare0428,2057,4203cdf3506cafaa176cd9a02b9362a52f5df3966319687c36a864e6dcf74272
429,txt,txt/sample-0429-records-management-english.txt,records-management,english,200,ultracrepidarian,المضاهاة,wathiqrare0429,1881,4e2b00f98730b6b8d70f54f29ecb71194ed45fa6830efd5c677bd84d296d4d0c
430,pdf,pdf/sample-0430-project-management-english.pdf,project-management,english,200,palimpsest,الاستيثاق,wathiqrare0430,45597,61d967b9974b9325911143804f5592910afc5ef9b8a846e6ae351f14bf1474ff
431,pdf,pdf/sample-0431-information-technology-arabic.pdf,information-technology,arabic,200,quincunx,الاستعصاء,wathiqrare0431,47402,3b34bcdd4579376f646cbe965ae5ab2014bd7b576ebf1ab7340ccb58baa51d8d
432,pdf,pdf/sample-0432-procurement-mixed.pdf,procurement,mixed,200,zeugma,التبويب,wathiqrare0432,45903,934d444215bafb805129b1d6fcac741d3fc76c12cf926e8ba4e694352267604b
433,pdf,pdf/sample-0433-finance-english.pdf,finance,english,200,syzygy,الاستدامة,wathiqrare0433,45660,38c50e1f1bbce638af40aeba930fb7112309779c1d5708497c7d6a3533c824d3
434,pdf,pdf/sample-0434-human-resources-arabic.pdf,human-resources,arabic,200,susurrus,الاستدلال,wathiqrare0434,46162,706369b3ff130f53da5548883a03e32a010c1a8cbbbdd4fab6c2795e298f6b30
435,pdf,pdf/sample-0435-general-administration-mixed.pdf,general-administration,mixed,200,velleity,الاستقراء,wathiqrare0435,47172,22290f324fc2efd3eae4f38909b11a02b0891a1aad456a320cc509d0ea122b35
436,pdf,pdf/sample-0436-asset-management-english.pdf,asset-management,english,200,anfractuous,الاستدراك,wathiqrare0436,44715,045b4fb2b1bd629191c0fe67764c5bbfbf043530b251c477210ed4b2236ee1b0
437,pdf,pdf/sample-0437-records-management-arabic.pdf,records-management,arabic,200,crepuscular,التغاير,wathiqrare0437,46049,072e8f33e83fae67755a24206fe7a7f9ffb5b980127e238411720104e5561319
438,pdf,pdf/sample-0438-project-management-mixed.pdf,project-management,mixed,200,psithurism,التماثل,wathiqrare0438,47485,f825f953eb57c4eb2d0a875a0fc43f7aff199d706724c6a3d8fd148be634e66d
439,pdf,pdf/sample-0439-information-technology-english.pdf,information-technology,english,200,ultracrepidarian,المضاهاة,wathiqrare0439,46460,3b4b988f6ac946b5234cfee8f9372c93981fa979c38cb7a37baa953bf24fd26c
440,pdf,pdf/sample-0440-procurement-arabic.pdf,procurement,arabic,200,palimpsest,الاستيثاق,wathiqrare0440,44932,73d1ff658fa473482c4f97beb848146162d9a4077c43f14d848e04762b316a39
441,pdf,pdf/sample-0441-finance-mixed.pdf,finance,mixed,200,quincunx,الاستعصاء,wathiqrare0441,46956,ad8dc76f1d860cf1d1fe90eacc353bedf28db506cb5d4ce3fc03d3de8f98d3f2
442,pdf,pdf/sample-0442-human-resources-english.pdf,human-resources,english,200,zeugma,التبويب,wathiqrare0442,45035,c89453a000d512a2b4edc528343ca0c40507eeba87bb301e12631d9c6fcea8ef
443,pdf,pdf/sample-0443-general-administration-arabic.pdf,general-administration,arabic,200,syzygy,الاستدامة,wathiqrare0443,46356,81005bf03a48a92ad72537ef501bb76897ea99d78f08f29812ee973d405892ac
444,pdf,pdf/sample-0444-asset-management-mixed.pdf,asset-management,mixed,200,susurrus,الاستدلال,wathiqrare0444,45540,e4dc848a8a33bc764e7ef71d1d1761a0dca5562e6a4ac93ef4aed1b399f03acb
445,pdf,pdf/sample-0445-records-management-english.pdf,records-management,english,200,velleity,الاستقراء,wathiqrare0445,45483,9ab2d4f8c8bbe9ce9dcb94694a0e44d284f57905a341e09f454a9dbd375b78b9
446,pdf,pdf/sample-0446-project-management-arabic.pdf,project-management,arabic,200,anfractuous,الاستدراك,wathiqrare0446,46207,aaf70d87233e0b900bd4b976b57684cd2655499cf85a28f476b820a169b26406
447,pdf,pdf/sample-0447-information-technology-mixed.pdf,information-technology,mixed,200,crepuscular,التغاير,wathiqrare0447,47996,8536f182d728933e374ce6874a5d1604acb31619cbbcae169acc762606ce4d9d
448,pdf,pdf/sample-0448-procurement-english.pdf,procurement,english,200,psithurism,التماثل,wathiqrare0448,44567,23d1aebfae947a1857db97377c68d872b6e005ff86313366e13e6b3079cfaa15
449,pdf,pdf/sample-0449-finance-arabic.pdf,finance,arabic,200,ultracrepidarian,المضاهاة,wathiqrare0449,46744,8e0481a6649d36000766d313231aa69bac4b7c49eefe60118b5b6040799a58ff
450,pdf,pdf/sample-0450-human-resources-mixed.pdf,human-resources,mixed,200,palimpsest,الاستيثاق,wathiqrare0450,46642,45622c0b2a5165f9bc3753feafd2d7b195befd0780553a97dc42f4d3fb72e549
451,pdf,pdf/sample-0451-general-administration-english.pdf,general-administration,english,200,quincunx,الاستعصاء,wathiqrare0451,45242,01e50726609d1678cd4b60fbd9077b94691444e29a7088a66351308698f7f8ba
452,pdf,pdf/sample-0452-asset-management-arabic.pdf,asset-management,arabic,200,zeugma,التبويب,wathiqrare0452,46009,2ec23fc20c71e13f02d5fbd5042b17aac3b8fbbca4dac4e4337b3d78957369ed
453,pdf,pdf/sample-0453-records-management-mixed.pdf,records-management,mixed,200,syzygy,الاستدامة,wathiqrare0453,47528,ca833882bdca1716463a9c69e7fef8aea5499dcf52cc00f26b81202a4d2ee4dd
454,pdf,pdf/sample-0454-project-management-english.pdf,project-management,english,200,susurrus,الاستدلال,wathiqrare0454,45247,b4d5736e6f105b2a0468394f2f1a90de120d7746c6ea0bcc655a64db12b13a21
455,pdf,pdf/sample-0455-information-technology-arabic.pdf,information-technology,arabic,200,velleity,الاستقراء,wathiqrare0455,47431,a8c01aa56d05baa391598817e3bb8e49d4e88baf33cd83b505bcd1a11317c24c
456,pdf,pdf/sample-0456-procurement-mixed.pdf,procurement,mixed,200,anfractuous,الاستدراك,wathiqrare0456,46050,440421e7a54740c2a42cde786abeaed9754aee1d1eed76e1fe3bdae9abc0666a
457,pdf,pdf/sample-0457-finance-english.pdf,finance,english,200,crepuscular,التغاير,wathiqrare0457,45609,13a303a66dc57bbe148555522b1bff83078f62d709785cf5f70cf441525be9a1
458,pdf,pdf/sample-0458-human-resources-arabic.pdf,human-resources,arabic,200,psithurism,التماثل,wathiqrare0458,46218,b5cc5f22cb872b7c153a53213c1bec1c2bc36644e183094d3dd26727dcdc7adf
459,pdf,pdf/sample-0459-general-administration-mixed.pdf,general-administration,mixed,200,ultracrepidarian,المضاهاة,wathiqrare0459,47066,59e67f367fffcf8be4720ad29c4bfe973bf14acf04e7efe22cd3aaf112d4fb49
460,pdf,pdf/sample-0460-asset-management-english.pdf,asset-management,english,200,palimpsest,الاستيثاق,wathiqrare0460,44484,1f96bb45b11cb4c607982f8a1bdcb6d7f5186423acb1ecaf7ec68ea5df408684
461,pdf,pdf/sample-0461-records-management-arabic.pdf,records-management,arabic,200,quincunx,الاستعصاء,wathiqrare0461,46636,f5526e07c97ba8f8c54a237faa541bfcefece697071c86920e7118a9817538f9
462,pdf,pdf/sample-0462-project-management-mixed.pdf,project-management,mixed,200,zeugma,التبويب,wathiqrare0462,47553,aad97328ce7e632c9f12c2e85353ea5a402a35186a05ad715ac5fe0273c72053
463,pdf,pdf/sample-0463-information-technology-english.pdf,information-technology,english,200,syzygy,الاستدامة,wathiqrare0463,46640,b5c19a43b6c9ecb942ce419c813514b4958edb9889ba0f7a0f5c81eebb53c100
464,pdf,pdf/sample-0464-procurement-arabic.pdf,procurement,arabic,200,susurrus,الاستدلال,wathiqrare0464,44792,803b6fd7c49d1636dca4d10b9d65eaae0835c880e1fd55812321cf5d04d731c4
465,pdf,pdf/sample-0465-finance-mixed.pdf,finance,mixed,200,velleity,الاستقراء,wathiqrare0465,47404,129bbed6f2292c91ce96ef9bb8995a3ba93fa197ffc989078a536880bd64ba93
466,pdf,pdf/sample-0466-human-resources-english.pdf,human-resources,english,200,anfractuous,الاستدراك,wathiqrare0466,45349,4c9522ae596689e2a9c64275f0347982ac683846301bf930f14da55b2e992bc3
467,pdf,pdf/sample-0467-general-administration-arabic.pdf,general-administration,arabic,200,crepuscular,التغاير,wathiqrare0467,45836,e5e5f1c8fad057c2f29deac80660935d019015708e23e0355a9cfa60915a7171
468,pdf,pdf/sample-0468-asset-management-mixed.pdf,asset-management,mixed,200,psithurism,التماثل,wathiqrare0468,46192,70f9303e118ba13ab041710fca0db7e149a55a64e0fbb8e7c2264c3328741b6e
469,pdf,pdf/sample-0469-records-management-english.pdf,records-management,english,200,ultracrepidarian,المضاهاة,wathiqrare0469,45805,eca91715b0be1c7021eeb5053f4cd8afdd3048e198934db12d7d7dd3c803adee
470,pdf,pdf/sample-0470-project-management-arabic.pdf,project-management,arabic,200,palimpsest,الاستيثاق,wathiqrare0470,45978,4609e6e25b3cc2252e1289b958083c2e87cf19401f31bd798518543c5b04f8a1
471,pdf,pdf/sample-0471-information-technology-mixed.pdf,information-technology,mixed,200,quincunx,الاستعصاء,wathiqrare0471,48442,76ea76c954b64d1e0f687b66b196caa271ae2decd1132e6c1c6a9de2e3c717c1
472,pdf,pdf/sample-0472-procurement-english.pdf,procurement,english,200,zeugma,التبويب,wathiqrare0472,44783,01c38ae48fe7ee5cf1414de805feffc6d5cfef1aa3a333a39b24c53e2171f384
473,pdf,pdf/sample-0473-finance-arabic.pdf,finance,arabic,200,syzygy,الاستدامة,wathiqrare0473,46865,2bc304241f8c88b38c4d5517fbc4e4e9b5e6dac316ca99a6f4be0473770ad398
474,pdf,pdf/sample-0474-human-resources-mixed.pdf,human-resources,mixed,200,susurrus,الاستدلال,wathiqrare0474,46342,62779bbf899be7955fc755d38ef6ab2bb2a16a1462e31ecd4c2774dbc49724a0
475,pdf,pdf/sample-0475-general-administration-english.pdf,general-administration,english,200,velleity,الاستقراء,wathiqrare0475,45040,ad1829d191eb322002974a117683d5180ebfd29a9947b61abace5a43ba95e6ff
476,pdf,pdf/sample-0476-asset-management-arabic.pdf,asset-management,arabic,200,anfractuous,الاستدراك,wathiqrare0476,45978,7ca99ecfbb2053d027d797ce9d8e26162b41ada3b8f7131ab77dfb66ccb00852
477,pdf,pdf/sample-0477-records-management-mixed.pdf,records-management,mixed,200,crepuscular,التغاير,wathiqrare0477,46808,9f266e0ae5605a75e81a5c177614e0fbb70a0d3e147376defde1d40f29c10b5a
478,pdf,pdf/sample-0478-project-management-english.pdf,project-management,english,200,psithurism,التماثل,wathiqrare0478,45783,22d17a3e8a9513976bb7aff76c15f7449d1d99fcc9a13623e04f6e55f9552fe6
479,pdf,pdf/sample-0479-information-technology-arabic.pdf,information-technology,arabic,200,ultracrepidarian,المضاهاة,wathiqrare0479,47491,d1e23bd518752bdac77287ce67f3fb200dbd019f0c1d7b892ccf4a5b5e4e43ff
480,pdf,pdf/sample-0480-procurement-mixed.pdf,procurement,mixed,200,palimpsest,الاستيثاق,wathiqrare0480,45819,68c6a73969fd7e367641dbc5b44383e44bc4a55337a0ad17889ae794ed3f2b6c
481,pdf,pdf/sample-0481-finance-english.pdf,finance,english,200,quincunx,الاستعصاء,wathiqrare0481,45713,e5a76e3433f765ddfeae4293f93b82574f1315ef4ac68508d4b1da7f71d14be9
482,pdf,pdf/sample-0482-human-resources-arabic.pdf,human-resources,arabic,200,zeugma,التبويب,wathiqrare0482,46330,9f9d7e87f1317a2c9dd4a2b89352aaf2de868e27bbf1c9ecbb44eb3df2de9dfb
